#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
1690.00         25.00                  ICSD_43434         -1.30359800
1690.00         26.00                  ICSD_43434         -1.20654000
1690.00         27.00                  ICSD_43434         -1.11044700
1690.00         28.00                  ICSD_43434         -1.01527900
1690.00         29.00                  ICSD_43434         -0.92097500
1690.00         30.00                  ICSD_43434         -0.82751700
1690.00         31.00                  ICSD_43434         -0.73487100
1690.00         32.00                  ICSD_43434         -0.64302700
1690.00         33.00                  ICSD_43434         -0.55190600
1690.00         34.00                  ICSD_43434         -0.46151000
1690.00         35.00                  ICSD_43434         -0.37181300
1690.00         36.00                  ICSD_43434         -0.28279200
1690.00         37.00                  ICSD_43434         -0.19444000
1690.00         38.00                  ICSD_43434         -0.10670500
1690.00         39.00                  ICSD_43434         -0.01958500
1690.00         40.00                  ICSD_43434          0.06693700
1690.00         41.00                  ICSD_43434          0.15287700
1690.00         42.00               NO_PHASE_DATA          0.00000000
1690.00         43.00               NO_PHASE_DATA          0.00000000
1690.00         44.00               NO_PHASE_DATA          0.00000000
1690.00         45.00               NO_PHASE_DATA          0.00000000
1690.00         46.00               NO_PHASE_DATA          0.00000000
1690.00         47.00               NO_PHASE_DATA          0.00000000
1690.00         48.00               NO_PHASE_DATA          0.00000000
1690.00         49.00               NO_PHASE_DATA          0.00000000
1690.00         50.00               NO_PHASE_DATA          0.00000000
1690.00         51.00               NO_PHASE_DATA          0.00000000
1690.00         52.00               NO_PHASE_DATA          0.00000000
1690.00         53.00               NO_PHASE_DATA          0.00000000
1690.00         54.00               NO_PHASE_DATA          0.00000000
1690.00         55.00               NO_PHASE_DATA          0.00000000
1690.00         56.00               NO_PHASE_DATA          0.00000000
1690.00         57.00               NO_PHASE_DATA          0.00000000
1690.00         58.00               NO_PHASE_DATA          0.00000000
1690.00         59.00               NO_PHASE_DATA          0.00000000
1690.00         60.00               NO_PHASE_DATA          0.00000000
1690.00         61.00               NO_PHASE_DATA          0.00000000
1690.00         62.00               NO_PHASE_DATA          0.00000000
1690.00         63.00               NO_PHASE_DATA          0.00000000
1690.00         64.00               NO_PHASE_DATA          0.00000000
1690.00         65.00               NO_PHASE_DATA          0.00000000
1690.00         66.00               NO_PHASE_DATA          0.00000000
1690.00         67.00               NO_PHASE_DATA          0.00000000
1690.00         68.00               NO_PHASE_DATA          0.00000000
1690.00         69.00               NO_PHASE_DATA          0.00000000
1690.00         70.00               NO_PHASE_DATA          0.00000000
1690.00         71.00               NO_PHASE_DATA          0.00000000
1690.00         72.00               NO_PHASE_DATA          0.00000000
1690.00         73.00               NO_PHASE_DATA          0.00000000
1690.00         74.00               NO_PHASE_DATA          0.00000000
1690.00         75.00               NO_PHASE_DATA          0.00000000
1690.00         76.00               NO_PHASE_DATA          0.00000000
1690.00         77.00               NO_PHASE_DATA          0.00000000
1690.00         78.00               NO_PHASE_DATA          0.00000000
1690.00         79.00               NO_PHASE_DATA          0.00000000
1690.00         80.00               NO_PHASE_DATA          0.00000000
1690.00         81.00               NO_PHASE_DATA          0.00000000
1690.00         82.00               NO_PHASE_DATA          0.00000000
1690.00         83.00               NO_PHASE_DATA          0.00000000
1690.00         84.00               NO_PHASE_DATA          0.00000000
1690.00         85.00               NO_PHASE_DATA          0.00000000
1690.00         86.00               NO_PHASE_DATA          0.00000000
1690.00         87.00               NO_PHASE_DATA          0.00000000
1690.00         88.00               NO_PHASE_DATA          0.00000000
1690.00         89.00               NO_PHASE_DATA          0.00000000
1690.00         90.00               NO_PHASE_DATA          0.00000000
1690.00         91.00               NO_PHASE_DATA          0.00000000
1690.00         92.00               NO_PHASE_DATA          0.00000000
1690.00         93.00               NO_PHASE_DATA          0.00000000
1690.00         94.00               NO_PHASE_DATA          0.00000000
1690.00         95.00               NO_PHASE_DATA          0.00000000
1690.00         96.00               NO_PHASE_DATA          0.00000000
1690.00         97.00               NO_PHASE_DATA          0.00000000
1690.00         98.00               NO_PHASE_DATA          0.00000000
1690.00         99.00               NO_PHASE_DATA          0.00000000
1690.00        100.00               NO_PHASE_DATA          0.00000000
1700.00          0.00               NO_PHASE_DATA          0.00000000
1700.00          1.00               NO_PHASE_DATA          0.00000000
1700.00          2.00               NO_PHASE_DATA          0.00000000
1700.00          3.00               NO_PHASE_DATA          0.00000000
1700.00          4.00               NO_PHASE_DATA          0.00000000
1700.00          5.00                    Rocksalt         -3.60740100
1700.00          6.00                    Rocksalt         -3.45390200
1700.00          7.00                  ICSD_43434         -3.31429100
1700.00          8.00                  ICSD_43434         -3.18166400
1700.00          9.00                  ICSD_43434         -3.05353900
1700.00         10.00                  ICSD_43434         -2.92909400
1700.00         11.00                  ICSD_43434         -2.80777900
1700.00         12.00                  ICSD_43434         -2.68919800
1700.00         13.00                  ICSD_43434         -2.57304700
1700.00         14.00                  ICSD_43434         -2.45908900
1700.00         15.00                  ICSD_43434         -2.34712600
1700.00         16.00                  ICSD_43434         -2.23699800
1700.00         17.00                  ICSD_43434         -2.12856600
1700.00         18.00                  ICSD_43434         -2.02171200
1700.00         19.00                  ICSD_43434         -1.91633300
1700.00         20.00                  ICSD_43434         -1.81234000
1700.00         21.00                  ICSD_43434         -1.70965200
1700.00         22.00                  ICSD_43434         -1.60819700
1700.00         23.00                  ICSD_43434         -1.50791300
1700.00         24.00                  ICSD_43434         -1.40874000
1700.00         25.00                  ICSD_43434         -1.31062700
1700.00         26.00                  ICSD_43434         -1.21352600
1700.00         27.00                  ICSD_43434         -1.11739200
1700.00         28.00                  ICSD_43434         -1.02218500
1700.00         29.00                  ICSD_43434         -0.92784500
1700.00         30.00                  ICSD_43434         -0.83435000
1700.00         31.00                  ICSD_43434         -0.74167000
1700.00         32.00                  ICSD_43434         -0.64977300
1700.00         33.00                  ICSD_43434         -0.55863900
