#  T(K)        P(GPa)                   PhaseName             G(eV/atom)
1010.00         73.00               NO_PHASE_DATA          0.00000000
1010.00         74.00               NO_PHASE_DATA          0.00000000
1010.00         75.00               NO_PHASE_DATA          0.00000000
1010.00         76.00               NO_PHASE_DATA          0.00000000
1010.00         77.00               NO_PHASE_DATA          0.00000000
1010.00         78.00               NO_PHASE_DATA          0.00000000
1010.00         79.00               NO_PHASE_DATA          0.00000000
1010.00         80.00               NO_PHASE_DATA          0.00000000
1010.00         81.00               NO_PHASE_DATA          0.00000000
1010.00         82.00               NO_PHASE_DATA          0.00000000
1010.00         83.00               NO_PHASE_DATA          0.00000000
1010.00         84.00               NO_PHASE_DATA          0.00000000
1010.00         85.00               NO_PHASE_DATA          0.00000000
1010.00         86.00               NO_PHASE_DATA          0.00000000
1010.00         87.00               NO_PHASE_DATA          0.00000000
1010.00         88.00               NO_PHASE_DATA          0.00000000
1010.00         89.00               NO_PHASE_DATA          0.00000000
1010.00         90.00               NO_PHASE_DATA          0.00000000
1010.00         91.00               NO_PHASE_DATA          0.00000000
1010.00         92.00               NO_PHASE_DATA          0.00000000
1010.00         93.00               NO_PHASE_DATA          0.00000000
1010.00         94.00               NO_PHASE_DATA          0.00000000
1010.00         95.00               NO_PHASE_DATA          0.00000000
1010.00         96.00               NO_PHASE_DATA          0.00000000
1010.00         97.00               NO_PHASE_DATA          0.00000000
1010.00         98.00               NO_PHASE_DATA          0.00000000
1010.00         99.00               NO_PHASE_DATA          0.00000000
1010.00        100.00               NO_PHASE_DATA          0.00000000
1020.00          0.00               NO_PHASE_DATA          0.00000000
1020.00          1.00               NO_PHASE_DATA          0.00000000
1020.00          2.00                    Rocksalt         -4.50033600
1020.00          3.00                    Rocksalt         -4.40615300
1020.00          4.00                    Rocksalt         -4.31604000
1020.00          5.00                    Rocksalt         -4.22907300
1020.00          6.00                    Rocksalt         -4.14465200
1020.00          7.00                    Rocksalt         -4.06237300
1020.00          8.00                    Rocksalt         -3.98194200
1020.00          9.00                    Rocksalt         -3.90313500
1020.00         10.00                    Rocksalt         -3.82577600
1020.00         11.00                    Rocksalt         -3.74972500
1020.00         12.00                    Rocksalt         -3.67486700
1020.00         13.00                    Rocksalt         -3.60110400
1020.00         14.00                    Rocksalt         -3.52835500
